PROJECT INFO,,,,,,,,
File Path,N15302-KCA-ZZ-ZZ-M3-A-00010_APARTMENTS_detached.rvt,,,,,,,
File Name,N15302-KCA-ZZ-ZZ-M3-A-00010_APARTMENTS_detached,,,,,,,
Central File Path,Error extracting central file path: File does not exist. Parameter name: file,,,,,,,
Export by,m.cubero@karakusevic-carson.com,,,,,,,
Export Date,14/01/2025,,,,,,,
Export Time,18:53:01,,,,,,,
DATA,,,,,,,,
Filter Id,Filter Name,Filter Enable,Filter Visibility,View Type,View Name,Is View Template,View Template Name Applied,Sheet Info
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,G2-14005-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14005 - Building G2, Unit Type 1B2P-G2-01 - 2"
739005,Walls-Width-Is Greater Than Or-250,FALSE,TRUE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,G2-14006-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14006 - Building G2, Unit Type 3B5P-G2-02 - 2"
739005,Walls-Width-Is Greater Than Or-250,FALSE,TRUE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,G2-14004-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14004 - Building G2, Unit Type 2B4P-G2-03 - 2"
739005,Walls-Width-Is Greater Than Or-250,FALSE,TRUE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,G2-14002-2_Reflected Ceiling Plan,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,"G2-14002 - Building G2, Unit Type 3B5P-G2-03 - 2"
739005,Walls-Width-Is Greater Than Or-250,FALSE,TRUE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,G2-14001-2_Reflected Ceiling Plan-20241015-15_46,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
6135489,"Levels-Scope Box-Equals-""XX-Levels""",TRUE,FALSE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
6492699,"Levels-Workset-Equals-""KCA-03 Planning_Outline Link""",TRUE,FALSE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
6511070,Levels - Phase 1A,TRUE,TRUE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
12982318,"Walls-Type Name-Does Not Begin With-""Ss_25_""",TRUE,TRUE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
13056546,Structural Slab Placeholder,TRUE,TRUE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
13056547,"Walls-Type Name - Contrains-""Concrete""",TRUE,TRUE,View Template,ESD-Proposed-Partial Section-1_50_Substation,TRUE,N/A,Not in a sheet
739005,Walls-Width-Is Greater Than Or-250,FALSE,TRUE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
953157,Views-Hide Building Elevations,TRUE,FALSE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
953170,Views-Hide Building Sections,TRUE,FALSE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
12446860,Walls-Unit Internal,TRUE,TRUE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
12446861,"Walls-Comment-Contains-""Entrance""",TRUE,TRUE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,CeilingPlan,Level 2(1) Copy 1,FALSE,14000-02-Unit Flat Types Plans (Sales) - RCP,Not in a sheet
12880357,"DI-Family Name-Contains-""BreakLine""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929628,"MEP Placeholder-Type Name-Beggins With-""IN""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929629,"MEP Placeholder-Type Name-Beggins With-""ROOF""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929630,"MEP Placeholder-Type Name-Equals-""FLUE""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929631,"MEP Placeholder-Type Name-Equals-""GULLY""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929632,"MEP Placeholder-Type Name-Equals-""RWO"" or ""RWP ROOF""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929633,"MEP Placeholder-Type Name-Equals-""RWP""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929634,"MEP Placeholder-Type Name-Equals-""STUB STACK""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929635,"MEP Placeholder-Type Name-Equals-""SVP""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12929639,"MEP Placeholder-Type Name-Equals-""STUB STACK Under Counter""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12982318,"Walls-Type Name-Does Not Begin With-""Ss_25_""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12995800,"TEMP-PF-Familiy Name-Contains-""PF_Cooker""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
13067092,"Walls-Type Name-Contains-""Placeholder 200mm Concrete""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
13178502,"FU-Sales Unit Description-Equals-""Hill Sales Furniture""",TRUE,FALSE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
13259194,"GM-Family Name-Contains-""AirBrick""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,AreaPlan,F1-14000-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14000 - Building F1, Unit Type 2B4P-F1-01 - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929628,"MEP Placeholder-Type Name-Beggins With-""IN""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929629,"MEP Placeholder-Type Name-Beggins With-""ROOF""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929630,"MEP Placeholder-Type Name-Equals-""FLUE""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929631,"MEP Placeholder-Type Name-Equals-""GULLY""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929632,"MEP Placeholder-Type Name-Equals-""RWO"" or ""RWP ROOF""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929633,"MEP Placeholder-Type Name-Equals-""RWP""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929634,"MEP Placeholder-Type Name-Equals-""STUB STACK""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929635,"MEP Placeholder-Type Name-Equals-""SVP""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12929639,"MEP Placeholder-Type Name-Equals-""STUB STACK Under Counter""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12982318,"Walls-Type Name-Does Not Begin With-""Ss_25_""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12995800,"TEMP-PF-Familiy Name-Contains-""PF_Cooker""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
13067092,"Walls-Type Name-Contains-""Placeholder 200mm Concrete""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
13178502,"FU-Sales Unit Description-Equals-""Hill Sales Furniture""",TRUE,FALSE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
13259194,"GM-Family Name-Contains-""AirBrick""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,AreaPlan,F1-14002-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14002 - Building F1, Unit Type 2B4P-F1-02 - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929628,"MEP Placeholder-Type Name-Beggins With-""IN""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929629,"MEP Placeholder-Type Name-Beggins With-""ROOF""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929630,"MEP Placeholder-Type Name-Equals-""FLUE""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929631,"MEP Placeholder-Type Name-Equals-""GULLY""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929632,"MEP Placeholder-Type Name-Equals-""RWO"" or ""RWP ROOF""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929633,"MEP Placeholder-Type Name-Equals-""RWP""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929634,"MEP Placeholder-Type Name-Equals-""STUB STACK""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929635,"MEP Placeholder-Type Name-Equals-""SVP""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12929639,"MEP Placeholder-Type Name-Equals-""STUB STACK Under Counter""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12982318,"Walls-Type Name-Does Not Begin With-""Ss_25_""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12995800,"TEMP-PF-Familiy Name-Contains-""PF_Cooker""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
13067092,"Walls-Type Name-Contains-""Placeholder 200mm Concrete""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
13178502,"FU-Sales Unit Description-Equals-""Hill Sales Furniture""",TRUE,FALSE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
13259194,"GM-Family Name-Contains-""AirBrick""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,AreaPlan,F1-14004-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14004 - Building F1, Unit Type 1B2P-F1-01 - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929628,"MEP Placeholder-Type Name-Beggins With-""IN""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929629,"MEP Placeholder-Type Name-Beggins With-""ROOF""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929630,"MEP Placeholder-Type Name-Equals-""FLUE""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929631,"MEP Placeholder-Type Name-Equals-""GULLY""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929632,"MEP Placeholder-Type Name-Equals-""RWO"" or ""RWP ROOF""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929633,"MEP Placeholder-Type Name-Equals-""RWP""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929634,"MEP Placeholder-Type Name-Equals-""STUB STACK""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929635,"MEP Placeholder-Type Name-Equals-""SVP""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12929639,"MEP Placeholder-Type Name-Equals-""STUB STACK Under Counter""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12982318,"Walls-Type Name-Does Not Begin With-""Ss_25_""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
12995800,"TEMP-PF-Familiy Name-Contains-""PF_Cooker""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
13067092,"Walls-Type Name-Contains-""Placeholder 200mm Concrete""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
13171609,"GM-Family Name-Contains-""AnnotText""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
13178502,"FU-Sales Unit Description-Equals-""Hill Sales Furniture""",TRUE,FALSE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
13259194,"GM-Family Name-Contains-""AirBrick""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
13265341,"GM-Family Name-Contains-""FireStopPW""",TRUE,TRUE,AreaPlan,F1-14006-1_Layout,FALSE,14000-01-Unit Flat Types Plans (Sales) - Layout,"F1-14006 - Building F1, Unit Type 2B4P-F1-03 - 1"
